type,key,latency_ms,status_code,version,stale,timestamp_unix_ns,rw_interval_ms
write,key_6,1210.84,201,299,false,1775452152352636300,
write,key_9,1211.80,201,302,false,1775452152351672400,
write,key_4,1213.29,201,350,false,1775452152350183300,
read,key_2,1.03,200,353,false,1775452153563587300,
read,key_3,1.03,200,302,false,1775452153563587300,
read,key_8,1.03,200,330,false,1775452153563587300,
write,key_0,1208.30,201,334,false,1775452152357212400,
write,key_2,1209.42,201,353,false,1775452152357212400,
write,key_4,1209.98,201,351,false,1775452152357212400,
read,key_0,2.69,200,334,true,1775452153564614100,
read,key_9,1.68,200,302,false,1775452153565621600,
write,key_6,1212.94,201,300,false,1775452152354695800,
read,key_0,1.01,200,335,false,1775452153566739900,
read,key_2,1.16,200,353,false,1775452153567302400,
read,key_8,1.85,200,330,false,1775452153567749600,
read,key_8,1.85,200,330,false,1775452153567749600,
read,key_7,1.68,200,313,false,1775452153568459000,
read,key_7,1.12,200,313,false,1775452153569604100,
read,key_4,1.12,200,351,false,1775452153570138900,
write,key_6,1210.88,201,301,false,1775452152361322900,
write,key_8,1211.40,201,330,false,1775452152360807500,
write,key_5,1212.08,201,325,false,1775452153563587300,
write,key_1,1211.06,201,315,false,1775452153564614100,
write,key_0,1211.06,201,335,false,1775452153564614100,
write,key_7,1209.47,201,313,false,1775452153567302400,
read,key_1,1.10,200,316,true,1775452154775781600,
write,key_1,1209.47,201,316,false,1775452153567302400,
read,key_8,1.21,200,330,false,1775452154776881500,
read,key_0,1.21,200,336,false,1775452154776881500,
write,key_5,1209.29,201,326,false,1775452153569604100,
read,key_8,0.92,200,330,false,1775452154778086900,
read,key_1,1.00,200,318,false,1775452154779002600,
write,key_7,1212.59,201,314,false,1775452153570730100,
write,key_3,1212.06,201,303,false,1775452153571261300,
read,key_5,0.51,200,326,false,1775452154783428500,
write,key_6,1222.55,201,302,false,1775452153572317000,
write,key_0,1222.55,201,336,false,1775452153572317000,
write,key_8,1209.17,201,331,false,1775452154779002600,
write,key_1,1212.39,201,317,false,1775452154775781600,
write,key_4,1208.17,201,352,false,1775452154780001700,
write,key_1,1211.29,201,318,false,1775452154776881500,
write,key_3,1212.39,201,304,false,1775452154775781600,
write,key_2,1210.09,201,354,false,1775452154778086900,
read,key_8,1.58,200,331,false,1775452155988284100,
read,key_9,1.58,200,304,false,1775452155988284100,
write,key_7,1208.85,201,315,false,1775452154783934600,
write,key_0,1209.35,201,337,false,1775452154783428500,
read,key_3,3.03,200,304,false,1775452155989866400,
read,key_0,0.51,200,338,true,1775452155992893400,
read,key_7,1.03,200,316,false,1775452155992893400,
read,key_9,1.03,200,304,true,1775452155992893400,
read,key_2,1.05,200,354,false,1775452155993400800,
write,key_0,1212.07,201,338,false,1775452154794976900,
write,key_9,1212.07,201,303,false,1775452154794976900,
write,key_6,1213.23,201,303,false,1775452155988284100,
write,key_7,1213.23,201,316,false,1775452155988284100,
write,key_6,1213.23,201,304,false,1775452155988284100,
write,key_9,1213.23,201,304,false,1775452155988284100,
write,key_4,1208.65,201,353,false,1775452155993920300,
write,key_0,1212.70,201,339,false,1775452155989866400,
write,key_9,1208.65,201,305,false,1775452155993920300,
read,key_3,1.05,200,305,false,1775452157201628600,
read,key_3,1.09,200,305,false,1775452157202681200,
read,key_9,1.09,200,307,false,1775452157203769400,
write,key_9,1211.95,201,306,false,1775452155994447100,
write,key_0,1210.71,201,340,false,1775452156007157800,
write,key_1,1210.71,201,319,false,1775452156007157800,
read,key_2,0.69,200,354,false,1775452157217982600,
read,key_1,1.10,200,321,false,1775452157218670200,
read,key_3,0.91,200,306,false,1775452157219775900,
write,key_4,1210.44,201,354,false,1775452157202681200,
write,key_7,1210.44,201,318,false,1775452157202681200,
write,key_5,1211.49,201,327,false,1775452157201628600,
write,key_7,1211.49,201,317,false,1775452157201628600,
write,key_9,1210.44,201,307,false,1775452157202681200,
write,key_3,1211.49,201,305,false,1775452157201628600,
read,key_7,1.66,200,319,false,1775452158413232400,
read,key_7,1.66,200,319,false,1775452158413232400,
write,key_3,1210.43,201,306,false,1775452157206511600,
read,key_1,3.82,200,321,false,1775452158413232400,
write,key_1,1212.08,201,320,false,1775452157204860700,
read,key_2,3.82,200,354,false,1775452158413232400,
read,key_4,1.27,200,354,false,1775452158417055200,
read,key_8,2.35,200,331,false,1775452158417055200,
read,key_5,1.58,200,329,false,1775452158419403300,
write,key_1,1209.26,201,321,false,1775452157217982600,
write,key_0,1209.07,201,341,false,1775452157220685000,
write,key_7,1212.78,201,319,false,1775452158413232400,
write,key_5,1212.78,201,328,false,1775452158413232400,
read,key_7,0.90,200,320,false,1775452159626124600,
write,key_5,1212.02,201,329,false,1775452158414892500,
write,key_6,1209.86,201,306,false,1775452158417055200,
write,key_7,1208.59,201,320,false,1775452158418324400,
write,key_0,1212.02,201,342,false,1775452158414892500,
write,key_6,1209.86,201,305,false,1775452158417055200,
read,key_9,1.05,200,309,true,1775452159627025300,
write,key_4,1209.17,201,355,false,1775452158420981900,
read,key_4,1.06,200,356,false,1775452159630260400,
write,key_1,1210.20,201,322,false,1775452158427349200,
read,key_4,7.40,200,356,false,1775452159631316700,
read,key_0,1.06,200,342,true,1775452159638183800,
write,key_5,1211.62,201,330,false,1775452158429861400,
read,key_1,1.11,200,322,false,1775452159641595500,
read,key_2,0.91,200,355,false,1775452159642710800,
write,key_7,1212.28,201,321,false,1775452159627025300,
write,key_9,1212.28,201,309,false,1775452159627025300,
write,key_9,1212.28,201,308,false,1775452159627025300,
write,key_9,1212.28,201,310,false,1775452159627025300,
write,key_3,1213.18,201,307,false,1775452159626124600,
write,key_4,1212.28,201,356,false,1775452159627025300,
write,key_6,1212.44,201,307,false,1775452159628072200,
read,key_5,1.21,200,330,false,1775452160839416300,
read,key_9,1.21,200,310,false,1775452160839416300,
read,key_7,1.21,200,321,false,1775452160839416300,
read,key_6,2.45,200,307,true,1775452160839416300,
write,key_0,1209.50,201,343,false,1775452159638716100,
read,key_7,0.53,200,321,false,1775452160848324600,
read,key_3,0.74,200,308,false,1775452160848849900,
write,key_2,1211.48,201,355,false,1775452159639249300,
write,key_4,1207.11,201,357,false,1775452159643621300,
read,key_4,0.95,200,357,false,1775452160850837500,
write,key_1,1212.94,201,323,false,1775452160839416300,
write,key_6,1211.73,201,308,false,1775452160840627400,
write,key_1,1211.73,201,325,false,1775452160840627400,
write,key_1,1212.94,201,324,false,1775452160839416300,
write,key_6,1211.73,201,309,false,1775452160840627400,
write,key_3,1211.73,201,308,false,1775452160840627400,
write,key_0,1211.53,201,344,false,1775452160841868300,
read,key_4,1.59,200,358,true,1775452162052466700,
read,key_3,1.59,200,309,false,1775452162052466700,
read,key_3,1.09,200,309,false,1775452162053512300,
read,key_7,0.55,200,322,false,1775452162054054600,
read,key_5,1.85,200,330,false,1775452162054600200,
write,key_7,1208.32,201,322,false,1775452160849592100,
write,key_4,1207.20,201,358,false,1775452160851788700,
write,key_3,1208.15,201,309,false,1775452160850837500,
read,key_5,1.08,200,331,false,1775452162059096500,
write,key_6,1211.32,201,310,false,1775452162054054600,
write,key_9,1212.91,201,311,false,1775452162052466700,
write,key_5,1209.93,201,331,false,1775452162056450400,
write,key_1,1211.78,201,326,false,1775452162054600200,
write,key_8,1207.29,201,334,false,1775452162059096500,
write,key_4,1213.92,201,359,false,1775452162052466700,
write,key_0,1208.36,201,345,false,1775452162058024000,
write,key_8,1213.92,201,333,false,1775452162052466700,
write,key_8,1215.17,201,332,false,1775452162052466700,
read,key_7,1.25,200,323,false,1775452163266493700,
read,key_0,2.26,200,345,false,1775452163265484400,
read,key_4,1.25,200,359,true,1775452163266493700,
read,key_2,1.25,200,355,false,1775452163266493700,
read,key_1,1.50,200,327,false,1775452163267746700,
read,key_8,1.50,200,335,false,1775452163267746700,
read,key_2,1.50,200,355,false,1775452163267746700,
write,key_1,1209.51,201,327,false,1775452162060177000,
read,key_4,2.05,200,359,true,1775452163267746700,
read,key_5,1.66,200,331,false,1775452163269248700,
read,key_2,2.18,200,355,false,1775452163269248700,
read,key_8,1.63,200,335,false,1775452163269801500,
read,key_1,2.18,200,327,false,1775452163269248700,
read,key_4,1.21,200,359,true,1775452163270906800,
read,key_3,3.95,200,310,true,1775452163269801500,
read,key_1,0.75,200,327,false,1775452163273753200,
read,key_5,3.07,200,331,false,1775452163271431000,
read,key_2,0.80,200,355,false,1775452163274505800,
